,pred,true,pred prob
209,1,1,"[0.006695250980556011, 0.9616836905479431, 0.030266188085079193, 0.0013547932030633092]"
210,0,0,"[0.9732881188392639, 0.007900749333202839, 0.006008853670209646, 0.01280223485082388]"
211,2,2,"[0.00023350004630628973, 0.04916425049304962, 0.8651326298713684, 0.08546961843967438]"
212,3,3,"[6.97680443408899e-05, 0.007375044748187065, 0.03108932264149189, 0.9614658951759338]"
213,0,0,"[0.7634074687957764, 0.005258476361632347, 0.23091155290603638, 0.0004225630545988679]"
214,1,1,"[0.00029430363792926073, 0.9543758630752563, 0.022439880296587944, 0.02288989908993244]"
215,2,2,"[0.1340833157300949, 0.0003058419388253242, 0.8634825944900513, 0.002128278836607933]"
216,1,1,"[0.001781544415280223, 0.8999772667884827, 0.09591728448867798, 0.002323942258954048]"
217,1,1,"[0.002280071610584855, 0.9931163787841797, 0.0005677901208400726, 0.00403577508404851]"
218,0,0,"[0.9342355132102966, 0.005061224568635225, 0.03966466337442398, 0.021038539707660675]"
219,2,2,"[0.0328756608068943, 0.04512360319495201, 0.8034597039222717, 0.11854103952646255]"
220,0,0,"[0.9508378505706787, 0.04172566533088684, 0.007269816938787699, 0.00016669431352056563]"
221,0,0,"[0.9772012233734131, 0.006281808018684387, 0.011953306384384632, 0.004563668742775917]"
222,3,3,"[0.000359726429451257, 0.014610671438276768, 0.04451800137758255, 0.9405117034912109]"
223,3,3,"[0.00019319396233186126, 0.03979780524969101, 0.08317957818508148, 0.8768293261528015]"
224,3,3,"[1.0225916184936068e-06, 0.03338969126343727, 0.22438427805900574, 0.7422250509262085]"
225,1,1,"[0.006287377793341875, 0.9678111672401428, 0.016073744744062424, 0.009827730245888233]"
226,1,1,"[0.034539688378572464, 0.8883334994316101, 0.04665076360106468, 0.030476097017526627]"
227,1,1,"[0.038953620940446854, 0.6801971197128296, 0.239868625998497, 0.04098064824938774]"
228,2,2,"[0.0016681939596310258, 0.03109230287373066, 0.9554546475410461, 0.011784850619733334]"
229,0,0,"[0.9572147727012634, 0.015942620113492012, 0.017052525654435158, 0.009790078736841679]"
230,2,2,"[0.021252332255244255, 0.01217267569154501, 0.9606975317001343, 0.0058774184435606]"
231,0,0,"[0.978386640548706, 0.01731131039559841, 0.0025688509922474623, 0.0017331619746983051]"
232,0,0,"[0.9179947972297668, 0.0651274174451828, 0.014274346642196178, 0.0026033411268144846]"
233,3,3,"[4.564277332974598e-05, 0.008620504289865494, 0.03213013708591461, 0.9592036604881287]"
234,0,0,"[0.9266279339790344, 0.009196517989039421, 0.045606307685375214, 0.018569285050034523]"
235,1,1,"[8.704199899511877e-06, 0.9402483701705933, 0.01977696642279625, 0.0399659089744091]"
236,2,2,"[0.00014540876145474613, 0.0005009380984120071, 0.9964021444320679, 0.0029514972120523453]"
237,2,2,"[0.15223392844200134, 0.011190426535904408, 0.8330469727516174, 0.0035286194179207087]"
238,2,2,"[0.032304078340530396, 0.04783838614821434, 0.7579294443130493, 0.16192807257175446]"
239,3,3,"[0.0016644562128931284, 0.08151532709598541, 0.06521610170602798, 0.8516040444374084]"
240,1,1,"[0.01636224053800106, 0.7603016495704651, 0.1808733344078064, 0.0424627885222435]"
241,0,0,"[0.9562596678733826, 0.001715819351375103, 0.041276656091213226, 0.0007478512125089765]"
242,2,2,"[0.008588693104684353, 0.00706789456307888, 0.9824360609054565, 0.0019073126604780555]"
243,1,1,"[0.027492033317685127, 0.8929277658462524, 0.07278790324926376, 0.006792248692363501]"
244,1,1,"[0.0019367175409570336, 0.9680707454681396, 0.026913238689303398, 0.0030793240293860435]"
245,3,3,"[0.009091266430914402, 0.06578146666288376, 0.0006926402566023171, 0.9244346022605896]"
246,3,3,"[9.351383778266609e-05, 0.0025270802434533834, 0.027350137010216713, 0.9700292348861694]"
247,1,1,"[0.05537118390202522, 0.8759750127792358, 0.03660086914896965, 0.03205294907093048]"
248,0,0,"[0.8971036672592163, 0.05551794916391373, 0.019344156607985497, 0.028034210205078125]"
249,0,0,"[0.9561786651611328, 0.016698148101568222, 0.025332769379019737, 0.0017903668340295553]"
250,2,2,"[0.007935329340398312, 0.027770401909947395, 0.9576162099838257, 0.0066780028864741325]"
251,1,1,"[7.568018918391317e-05, 0.9903220534324646, 0.0027559450827538967, 0.006846243981271982]"
252,2,2,"[0.057155344635248184, 0.038708385080099106, 0.8601896166801453, 0.04394660145044327]"
253,1,1,"[0.01579308696091175, 0.8530055284500122, 0.037508029490709305, 0.09369330108165741]"
254,2,2,"[0.009757046587765217, 0.1136639341711998, 0.8484711647033691, 0.028107838705182076]"
255,0,0,"[0.9542485475540161, 0.008807254023849964, 0.015479782596230507, 0.021464357152581215]"
256,0,0,"[0.8841663599014282, 0.0038082029204815626, 0.11076681315898895, 0.001258581760339439]"
257,2,2,"[0.12104818224906921, 0.0024221939966082573, 0.8761189579963684, 0.00041071814484894276]"
258,2,2,"[0.0012637455947697163, 0.02852681651711464, 0.9215307831764221, 0.04867859184741974]"
259,2,2,"[0.019418617710471153, 0.014641418121755123, 0.941336989402771, 0.024602971971035004]"
260,0,0,"[0.8250249624252319, 0.025355184450745583, 0.14676891267299652, 0.00285086571238935]"
261,2,2,"[0.0018887690966948867, 0.0136540113016963, 0.9803717732429504, 0.004085521213710308]"
262,0,0,"[0.9031230807304382, 0.0182675588876009, 0.06469746679067612, 0.013911926187574863]"
263,0,0,"[0.8947469592094421, 0.05602823570370674, 0.02326325513422489, 0.025961555540561676]"
264,3,3,"[0.03009096533060074, 0.005125115159898996, 0.0005828667199239135, 0.964201033115387]"
265,2,2,"[0.0016726389294490218, 0.10538464039564133, 0.8903397917747498, 0.0026029341388493776]"
266,2,2,"[0.15764564275741577, 0.01394542958587408, 0.8202404379844666, 0.008168462663888931]"
267,1,1,"[0.15053409337997437, 0.7838785648345947, 0.01790696009993553, 0.047680459916591644]"
268,1,1,"[9.095542191062123e-05, 0.9770161509513855, 0.01789177395403385, 0.005001028999686241]"
269,1,1,"[0.021980779245495796, 0.7207221984863281, 0.25656262040138245, 0.0007343762554228306]"
270,1,1,"[0.0016672812635079026, 0.9599268436431885, 0.029205618426203728, 0.00920023676007986]"
271,2,2,"[0.016068313270807266, 0.017343411222100258, 0.9485694766044617, 0.018018806353211403]"
272,2,2,"[8.829645958030596e-05, 0.0950365737080574, 0.8525639772415161, 0.052311111241579056]"
273,2,2,"[0.0010901244822889566, 0.18208353221416473, 0.7216351628303528, 0.09519123286008835]"
274,2,2,"[0.11744257807731628, 0.027735114097595215, 0.8447878956794739, 0.01003433857113123]"
275,3,3,"[0.0018569629173725843, 0.04493417963385582, 0.18223924934864044, 0.7709695100784302]"
276,3,3,"[1.7022688552970067e-05, 0.15874004364013672, 0.17015112936496735, 0.6710917949676514]"
277,3,3,"[0.0020266110077500343, 0.029827019199728966, 0.007084690034389496, 0.9610615968704224]"
278,2,2,"[0.05379604548215866, 0.0020299432799220085, 0.8962194919586182, 0.04795454442501068]"
279,3,3,"[3.7898912523814943e-06, 0.06026419997215271, 0.027448385953903198, 0.9122835993766785]"
280,0,0,"[0.9417375326156616, 0.003906800877302885, 0.03180885314941406, 0.02254680171608925]"
