,pred,true,pred prob
41,2,2,"[1.3517086339120965e-09, 3.2186881071538664e-07, 0.9999996423721313, 7.109855371112417e-09]"
42,2,2,"[2.9044583627069187e-08, 0.0004439668555278331, 0.9995530247688293, 2.9745524443569593e-06]"
43,0,0,"[0.9999985694885254, 1.1500288792376523e-06, 1.573239956087491e-07, 1.1303171731924522e-07]"
44,2,2,"[4.9077586439238985e-09, 3.5926032637689786e-07, 0.9999996423721313, 3.348877797293426e-08]"
45,3,3,"[4.14028455963944e-08, 3.967370139434934e-05, 4.6010669052520825e-07, 0.9999598264694214]"
46,0,0,"[0.9999951124191284, 1.0357070756583653e-08, 4.857894964516163e-06, 2.7562847559892134e-09]"
47,2,2,"[1.4990142460646894e-09, 9.953813787433319e-06, 0.9999852180480957, 4.792344498127932e-06]"
48,3,3,"[9.244191545576541e-08, 2.6165525923715904e-05, 1.9452384094620356e-06, 0.999971866607666]"
49,0,0,"[1.0, 3.343949339651431e-09, 6.417367526267981e-09, 5.617434517546371e-09]"
50,3,3,"[3.757820365990483e-07, 1.013777273328742e-05, 3.745369667740306e-07, 0.9999891519546509]"
51,3,3,"[7.699057502641438e-10, 1.367322875012178e-05, 1.4850374263630783e-09, 0.9999862909317017]"
52,2,2,"[3.3747087346824856e-09, 7.790251288497529e-07, 0.9999973773956299, 1.8714827092480846e-06]"
53,2,2,"[4.462322067411151e-07, 0.00023208526545204222, 0.9997584223747253, 9.00248414836824e-06]"
54,1,1,"[9.326881489357675e-10, 0.999991774559021, 1.1989861548045155e-07, 8.085373337962665e-06]"
55,1,1,"[1.6317300843837756e-09, 0.9999527931213379, 4.4994285417487845e-06, 4.261868889443576e-05]"
56,3,3,"[1.746074951292087e-09, 2.4030398435570532e-06, 7.181551609392045e-06, 0.9999904632568359]"
57,3,3,"[3.9680458918667227e-10, 8.554537635063753e-05, 1.0311968878795597e-07, 0.999914288520813]"
58,1,1,"[6.369128557892623e-10, 0.9999910593032837, 1.658642503343799e-07, 8.77989805303514e-06]"
59,1,1,"[1.4100925227467087e-07, 0.9999642372131348, 4.7165138994387235e-07, 3.5123139241477475e-05]"
60,3,3,"[8.026904106372967e-05, 2.2519470803672448e-05, 4.934815365231771e-07, 0.9998966455459595]"
61,3,3,"[1.5076382364753727e-09, 2.1057412595837377e-06, 5.980137274264052e-09, 0.9999978542327881]"
62,3,3,"[6.68253079538772e-08, 6.580556259905279e-07, 1.4490014166312903e-07, 0.9999990463256836]"
63,3,3,"[3.3191838166857224e-09, 4.4549451558850706e-06, 2.0182803837087704e-06, 0.9999935626983643]"
64,0,0,"[1.0, 9.385710875164932e-09, 1.3483135496983323e-08, 3.4515985625205303e-09]"
65,0,0,"[0.9999996423721313, 3.381259716661589e-07, 2.3158830408931408e-09, 9.31629173805959e-09]"
66,3,3,"[1.131791918851377e-06, 3.3995700050581945e-06, 6.838745747472785e-08, 0.9999953508377075]"
67,1,1,"[8.060816725219411e-08, 0.9999408721923828, 5.851713285665028e-05, 4.576342007567291e-07]"
68,1,1,"[6.077538028392837e-09, 0.9999988079071045, 3.603271636620775e-07, 8.865649760991801e-07]"
69,3,3,"[8.323429945278349e-09, 4.715589511761209e-06, 3.416474783080048e-06, 0.999991774559021]"
70,2,2,"[7.032052273814315e-09, 8.27132353720117e-08, 0.9999998807907104, 2.4631727768564815e-09]"
71,0,0,"[1.0, 1.3154805245108037e-08, 2.3363861956227083e-09, 1.7377796979189952e-08]"
72,1,1,"[1.6924477375113156e-09, 0.9999715089797974, 2.3483071487362395e-08, 2.846400639100466e-05]"
73,1,1,"[4.449407242645975e-06, 0.999995231628418, 1.249411667458844e-07, 2.547438668898394e-07]"
74,2,2,"[1.2398187365647573e-08, 3.091753058015456e-07, 0.9999996423721313, 2.636462248517546e-08]"
75,0,0,"[0.9999990463256836, 7.146928169277089e-07, 1.1415444589601975e-08, 2.604819542284531e-07]"
76,3,3,"[1.5443739620479846e-09, 8.89881448529195e-06, 1.825333310989663e-05, 0.9999728202819824]"
77,1,1,"[2.0265646526240744e-05, 0.9999771118164062, 6.944217645354911e-09, 2.606190037113265e-06]"
78,1,1,"[3.010154796356801e-05, 0.9998526573181152, 3.3374474242009455e-06, 0.00011381883086869493]"
79,1,1,"[3.5571401379996814e-10, 0.9993641972541809, 0.00011749529949156567, 0.0005183199536986649]"
80,3,3,"[3.9072592383782023e-10, 2.4177012164727785e-05, 9.911344633906083e-09, 0.9999758005142212]"
81,1,1,"[9.89849979760038e-09, 0.9999167919158936, 8.306630479637533e-05, 8.12774842984254e-08]"
82,2,2,"[1.4836297468345805e-10, 3.965586074627936e-06, 0.9999959468841553, 1.400016458319442e-07]"
83,3,3,"[1.043222539465205e-07, 1.0127008863491938e-05, 5.210716153669637e-06, 0.9999845027923584]"
84,2,2,"[2.542207369060634e-07, 2.119109467457747e-06, 0.999997615814209, 3.75764441784554e-09]"
85,1,1,"[3.0660888938882636e-08, 0.9998413324356079, 2.6745117231996574e-10, 0.00015865330351516604]"
86,3,3,"[7.560682746543534e-08, 0.0001971897145267576, 4.1397112404695235e-09, 0.9998027682304382]"
87,3,3,"[8.150245478510953e-10, 2.6617615731083788e-05, 2.149919353655605e-08, 0.9999734163284302]"
88,1,1,"[1.0193796917690179e-09, 0.9999995231628418, 4.573647629513289e-07, 4.750409132725508e-08]"
89,1,1,"[4.128499764277649e-09, 0.9999974966049194, 2.4341347852896433e-06, 7.899475207295836e-08]"
90,2,2,"[6.932961014172179e-07, 9.685371651357855e-07, 0.9999979734420776, 3.283643366103206e-07]"
91,0,0,"[0.9998921155929565, 4.0733390051173046e-05, 6.654747994616628e-05, 5.902300017623929e-07]"
92,1,1,"[0.0001712130761006847, 0.9998283386230469, 2.0496355723764736e-09, 3.147770826217311e-07]"
93,0,0,"[0.9997126460075378, 3.574616869173042e-07, 0.00028686760924756527, 1.30837435108333e-07]"
94,2,2,"[2.80642759031835e-10, 0.0006621515494771302, 0.999336302280426, 1.4668305539089488e-06]"
95,3,3,"[3.917101754069563e-09, 7.4543841037666425e-06, 1.3516398000845697e-09, 0.9999924898147583]"
96,0,0,"[0.9999724626541138, 7.0859268817002885e-06, 1.905727003759239e-05, 1.3769132465313305e-06]"
97,3,3,"[4.0865144601553993e-10, 0.0003737297956831753, 2.926063871200313e-07, 0.9996260404586792]"
98,3,3,"[1.5212776816042606e-08, 2.002805376832839e-05, 2.9387270394920506e-09, 0.9999799728393555]"
99,0,0,"[0.9999194145202637, 8.920340910378854e-09, 8.052957127802074e-05, 5.945342551605393e-10]"
100,1,1,"[6.834271815137072e-09, 0.9999974966049194, 7.274538234014472e-07, 1.788941744962358e-06]"
101,3,3,"[6.067906732631911e-10, 3.21394472848624e-05, 9.826451474737041e-08, 0.9999676942825317]"
102,1,1,"[2.7511280222825008e-06, 0.9999967813491821, 9.657794919348817e-08, 3.483625334865792e-07]"
103,1,1,"[0.00016471397248096764, 0.9995001554489136, 3.7106985928403446e-07, 0.0003347342135384679]"
104,2,2,"[1.044713599185343e-06, 2.2804711989010684e-05, 0.9999750852584839, 1.012217808238347e-06]"
105,2,2,"[1.239645053274785e-09, 4.9689053412294015e-05, 0.9999496936798096, 6.352399282150145e-07]"
106,0,0,"[0.9999920129776001, 4.025177531730151e-06, 8.900559400615293e-09, 3.97487337977509e-06]"
107,3,3,"[5.160732996500883e-08, 1.9180292838427704e-06, 6.529852214498533e-08, 0.9999979734420776]"
108,0,0,"[0.9999854564666748, 1.6966984048849554e-06, 1.2925322153023444e-05, 4.586376611825926e-09]"
109,2,2,"[2.8642723748362187e-09, 2.062064959318377e-05, 0.9999793767929077, 5.773447142587429e-08]"
110,0,0,"[0.9999995231628418, 1.7353285386434436e-07, 7.798292500638127e-08, 1.4702732187288348e-07]"
111,2,2,"[6.624177473213422e-08, 4.843766419071471e-07, 0.9999240636825562, 7.5327574450057e-05]"
112,0,0,"[0.9999998807907104, 1.6747961240071163e-08, 1.1109347752835674e-07, 1.7162140153459404e-08]"
113,2,2,"[9.013920134748332e-06, 3.5236796520621283e-06, 0.9999873638153076, 8.344188273667896e-08]"
114,2,2,"[1.951689654333677e-07, 3.687224392479038e-08, 0.9999997615814209, 3.4912117641283658e-09]"
115,0,0,"[0.9999845027923584, 3.383283910807222e-06, 8.52981472121428e-08, 1.2041052286804188e-05]"
116,1,1,"[4.512446416526927e-09, 0.9999985694885254, 1.479874981669127e-06, 1.913283931287424e-08]"
117,0,0,"[0.9999938011169434, 3.216821937712666e-07, 3.5727812246477697e-06, 2.2757869828637922e-06]"
118,0,0,"[0.9999998807907104, 9.48223259911174e-08, 1.1848134695569001e-09, 1.4180610463654375e-08]"
119,3,3,"[7.691388859143444e-09, 2.467029116814956e-05, 4.728433644629604e-09, 0.999975323677063]"
120,2,2,"[9.56250551098492e-06, 5.2263432735344395e-05, 0.9999382495880127, 3.941869053392111e-09]"
121,3,3,"[1.4785940249950613e-09, 1.634452200960368e-05, 6.588155088138592e-07, 0.9999829530715942]"
122,3,3,"[4.5703033024757644e-10, 2.713037019930198e-06, 1.1072188499383628e-06, 0.9999961853027344]"
123,1,1,"[4.47819914484171e-09, 0.9999998807907104, 1.0465090127809162e-07, 4.5084799893402305e-08]"
124,1,1,"[8.634302717247522e-10, 0.9998775720596313, 0.0001222985883941874, 6.446997247167019e-08]"
125,0,0,"[0.9999995231628418, 1.769854485189626e-08, 5.353611527425528e-07, 1.9350119728756e-08]"
126,1,1,"[2.5566189165715514e-09, 0.9999524354934692, 3.188348046023748e-06, 4.42913114966359e-05]"
127,0,0,"[0.9999994039535522, 5.577267643275263e-07, 1.3696944023422475e-08, 2.341016092088921e-08]"
128,2,2,"[2.575362367807088e-09, 2.6520274332142435e-07, 0.999997615814209, 2.1293783447617898e-06]"
129,2,2,"[9.46746414598465e-09, 0.0001905562385218218, 0.9998093247413635, 1.205404913662278e-07]"
130,1,1,"[0.000529104087036103, 0.9994675517082214, 3.4004276585619664e-06, 2.404778598474877e-08]"
131,0,0,"[0.999998927116394, 7.641943255976003e-08, 7.619526343205507e-09, 9.484073189014453e-07]"
132,2,2,"[2.841038337919599e-08, 5.240974019216083e-07, 0.9999995231628418, 2.7357116572090945e-10]"
133,2,2,"[8.842943266529346e-09, 5.557893018703908e-06, 0.9999940395355225, 4.564524829220318e-07]"
134,2,2,"[0.00014182303857523948, 2.1805612959724385e-07, 0.9998579025268555, 4.426833122295193e-09]"
135,1,1,"[4.396541442019952e-07, 0.9999924898147583, 1.0303837782998926e-09, 6.979038516874425e-06]"
136,2,2,"[3.6972330690332456e-06, 4.569053402292411e-08, 0.9999963045120239, 3.4823743888523495e-09]"
137,2,2,"[3.3766136766644195e-06, 1.626059997761331e-07, 0.999996542930603, 5.234818356569804e-09]"
138,1,1,"[8.083745797193842e-07, 0.999998927116394, 2.4791535224721883e-07, 2.366328688552244e-09]"
139,2,2,"[5.069964004178473e-07, 8.540450835425872e-06, 0.9999909400939941, 6.368071070461667e-10]"
140,0,0,"[0.9999669790267944, 5.925872237355634e-09, 3.303007906652056e-05, 3.3375373575950107e-09]"
141,3,3,"[5.206981222727336e-05, 0.0012536314316093922, 5.913639711252472e-07, 0.9986937642097473]"
142,0,0,"[0.9999922513961792, 2.3927890424602083e-07, 7.525813089159783e-06, 1.001276572765164e-08]"
143,0,0,"[0.999984622001648, 1.1355328410900256e-07, 1.5211247045954224e-05, 6.321970169587132e-10]"
144,3,3,"[1.624281265044658e-09, 1.830564315241645e-06, 0.00018823450955096632, 0.9998100399971008]"
145,2,2,"[6.743109537410419e-08, 1.1315103165543405e-07, 0.9999997615814209, 7.46739825530085e-09]"
146,3,3,"[1.1058953752751677e-09, 8.102965693979058e-06, 3.1156435653656445e-08, 0.9999918937683105]"
147,1,1,"[1.2460842135908479e-08, 0.9999973773956299, 2.58159457189322e-06, 4.079173265836289e-08]"
148,0,0,"[0.9998890161514282, 4.728322622327141e-09, 0.0001109741788241081, 1.8559268566420428e-09]"
149,2,2,"[2.467300497244196e-08, 2.0131396922806744e-06, 0.9999972581863403, 6.840967898824601e-07]"
150,3,3,"[8.458281081402674e-05, 0.00041251530637964606, 1.7567673182838917e-07, 0.9995027780532837]"
151,0,0,"[0.9999707937240601, 1.912369225465227e-05, 5.075543867860688e-06, 4.978142897016369e-06]"
152,2,2,"[2.4852475632997084e-09, 3.299044328741729e-05, 0.9999669790267944, 9.913298626429423e-09]"
153,3,3,"[4.262618313077837e-05, 2.0389830751810223e-05, 2.330418880092111e-08, 0.9999369382858276]"
154,3,3,"[1.6034902294848052e-09, 0.0003837408439721912, 1.293931973123108e-06, 0.999614953994751]"
155,1,1,"[9.844391968272248e-10, 0.9999997615814209, 5.013329129610611e-08, 2.385285995387676e-07]"
156,1,1,"[6.187244849797935e-08, 0.9999995231628418, 2.2657441434148495e-07, 2.7627049803413684e-07]"
157,3,3,"[2.010251298756316e-09, 2.6029788386949804e-06, 5.329850338853248e-09, 0.9999973773956299]"
158,0,0,"[0.9999454021453857, 7.60391060339316e-07, 5.628297685689176e-07, 5.321011121850461e-05]"
159,3,3,"[5.574252526230339e-08, 3.973183538619196e-06, 2.0811828704836444e-08, 0.9999959468841553]"
160,1,1,"[7.542515945146988e-09, 0.9998867511749268, 0.00011321537749608979, 2.7646429145988805e-08]"
161,3,3,"[2.0842298997791886e-09, 2.4194916932174237e-06, 2.013296943914611e-05, 0.9999774694442749]"
162,1,1,"[6.927497224751278e-07, 0.9999724626541138, 2.0324892879841627e-09, 2.677689553820528e-05]"
163,1,1,"[2.476774696447137e-08, 0.9999502897262573, 1.2030572804633266e-07, 4.96120446769055e-05]"
164,1,1,"[1.6849615747105418e-07, 0.9999997615814209, 3.579975071943409e-08, 4.0055581074227575e-09]"
165,3,3,"[3.777165802354432e-10, 2.2750473362975754e-06, 7.868544571465463e-08, 0.999997615814209]"
166,1,1,"[1.5948452558589565e-09, 0.9997441172599792, 1.9063049876422156e-06, 0.00025395923876203597]"
167,1,1,"[1.4748339438597213e-08, 0.9999328851699829, 2.0788419874406827e-08, 6.710414891131222e-05]"
168,2,2,"[5.45685543329455e-06, 2.30628938169275e-08, 0.9999945163726807, 3.943745330303727e-09]"
169,1,1,"[6.497303139951782e-09, 0.9999508857727051, 9.61722616921179e-06, 3.9497237594332546e-05]"
170,3,3,"[2.2529992094177942e-08, 9.56677581598342e-07, 1.3044756386193512e-08, 0.9999990463256836]"
171,0,0,"[0.9999758005142212, 1.8579883942493325e-07, 2.399277946096845e-05, 4.7728917706990615e-08]"
172,1,1,"[3.862561425194144e-05, 0.9999479055404663, 1.2910718396597076e-05, 6.341613811855495e-07]"
173,2,2,"[3.249878144373497e-10, 7.0114479058247525e-06, 0.999991774559021, 1.1801021173596382e-06]"
174,1,1,"[3.436920087551698e-05, 0.9999648332595825, 8.451778512608144e-07, 9.884559837303186e-09]"
175,0,0,"[0.9999994039535522, 2.2233892504885944e-09, 6.053248284842994e-07, 1.8550133651373812e-09]"
176,2,2,"[9.660348077034087e-10, 1.185458131658379e-06, 0.9999988079071045, 1.104534907980792e-09]"
177,2,2,"[3.827524608368549e-07, 7.580505553050898e-06, 0.9999920129776001, 6.7693967764626e-08]"
178,1,1,"[7.589932571328006e-10, 0.9999990463256836, 6.230731628420472e-07, 3.8702401639056916e-07]"
179,1,1,"[2.304959245691407e-08, 0.9999878406524658, 1.2125097782700323e-05, 4.146507581737069e-09]"
180,3,3,"[1.972519703130615e-09, 1.025657638820121e-06, 2.9403480539258453e-08, 0.999998927116394]"
181,1,1,"[7.616172297275625e-07, 0.9998571872711182, 0.0001379968598484993, 4.068531779921614e-06]"
182,1,1,"[2.3285763290914474e-06, 0.9999957084655762, 1.984581331271329e-06, 5.7027850886015585e-08]"
183,2,2,"[0.0001387435186188668, 3.295158239779994e-05, 0.9998277425765991, 5.074186333331454e-07]"
184,2,2,"[3.0754916224395856e-05, 5.6758262871881016e-06, 0.9999635219573975, 4.684930487997008e-08]"
185,2,2,"[1.6932159008220538e-09, 5.595649781753309e-06, 0.9999923706054688, 2.031988287853892e-06]"
186,2,2,"[1.2612071031981031e-06, 6.117162598684445e-08, 0.9999985694885254, 1.496826484981284e-08]"
187,1,1,"[2.8542427799038705e-07, 0.9999877214431763, 9.515672900306527e-06, 2.521197757232585e-06]"
188,2,2,"[2.2241125607891377e-10, 5.271591362543404e-06, 0.9999321699142456, 6.256734923226759e-05]"
189,0,0,"[0.9999998807907104, 9.016203783573928e-09, 1.2764837720169453e-07, 4.836955280751454e-09]"
190,0,0,"[0.9999983310699463, 1.039882022269012e-06, 5.92345372751879e-07, 7.999644680012352e-08]"
191,1,1,"[9.550881613362705e-11, 0.9999213218688965, 7.821198960300535e-05, 4.7116137125158275e-07]"
192,1,1,"[4.002502329569779e-09, 0.9999995231628418, 1.02134251278585e-07, 3.586427510526846e-07]"
193,3,3,"[4.478120541051567e-09, 8.117863217194099e-06, 4.040354273371349e-09, 0.9999918937683105]"
194,1,1,"[6.59592991336666e-10, 0.9999985694885254, 1.1741132084353012e-06, 2.312479949750923e-07]"
195,3,3,"[2.980235436211842e-08, 2.4760769520071335e-05, 2.1468435988936108e-06, 0.9999730587005615]"
196,0,0,"[0.999997615814209, 2.272388883284293e-06, 4.9592765449801846e-09, 1.5630213567874307e-07]"
197,0,0,"[0.9999995231628418, 6.009957420616274e-09, 5.204187232266122e-07, 5.068274333552836e-08]"
198,1,1,"[6.089097226436024e-09, 0.9999991655349731, 8.24927155917976e-07, 1.6112521095124066e-08]"
199,2,2,"[8.742749741941225e-07, 0.00020489181042648852, 0.9997941851615906, 7.230357823573286e-08]"
200,1,1,"[9.478100082560559e-07, 0.9999783039093018, 2.060378210444469e-05, 8.658221162249902e-08]"
201,3,3,"[1.6217023812714615e-07, 2.2449810330726905e-06, 2.182890312951713e-09, 0.999997615814209]"
202,1,1,"[1.2838668226322625e-06, 0.9999977350234985, 4.975834713150107e-07, 5.243163627710601e-07]"
203,0,0,"[0.999998927116394, 7.860390951464069e-07, 1.2356730394458282e-07, 1.3098564011215785e-07]"
204,2,2,"[5.354542054192279e-07, 6.968969046283746e-07, 0.9999988079071045, 1.992379417004031e-08]"
205,0,0,"[0.9999955892562866, 3.15094638381197e-07, 4.066740530106472e-06, 4.72083350189223e-09]"
206,1,1,"[9.620583114156034e-06, 0.9999899864196777, 8.134480644628184e-09, 3.323603436911071e-07]"
207,3,3,"[1.8799566987581784e-06, 1.8784110579872504e-05, 5.601597877102904e-05, 0.9999232292175293]"
208,1,1,"[4.415750026964815e-06, 0.9998263716697693, 0.00016913107538130134, 1.1504971553222276e-07]"
209,0,0,"[0.9999997615814209, 1.4961682381908759e-07, 1.287631903323927e-07, 1.1789769160941432e-09]"
210,2,2,"[1.132648730362007e-08, 2.870579578484467e-07, 0.9999997615814209, 3.1817566359393368e-09]"
211,2,2,"[4.3363758095438243e-07, 3.026543282658167e-08, 0.9999995231628418, 1.2673906368831922e-09]"
212,3,3,"[1.2679032934670431e-08, 8.537031703781395e-07, 2.384078934269951e-09, 0.9999991655349731]"
213,2,2,"[1.2925305270528042e-09, 4.499469241636689e-07, 0.9999995231628418, 4.522385577132582e-09]"
214,3,3,"[2.1214979994965688e-07, 8.100279228528962e-05, 1.0033459147962276e-05, 0.9999086856842041]"
215,1,1,"[2.376943530890685e-09, 0.9999867677688599, 8.020942914299667e-06, 5.262184458842967e-06]"
216,2,2,"[0.00017785633099265397, 6.753764125733142e-08, 0.9998220801353455, 2.5998170283259014e-09]"
217,0,0,"[0.9999954700469971, 2.3422396466799e-08, 4.540268946584547e-06, 1.1420216772251024e-08]"
218,1,1,"[3.0837013582640793e-06, 0.9999921321868896, 3.73017951460497e-06, 1.1167841194037464e-06]"
219,3,3,"[3.448922925031184e-08, 4.539925430435687e-05, 3.2868874288993766e-09, 0.9999545812606812]"
220,2,2,"[1.7388001039009282e-09, 1.265917035198072e-06, 0.9999982118606567, 4.7560754978803743e-07]"
221,2,2,"[2.784237063124806e-09, 1.9748189515667036e-05, 0.9999802112579346, 9.849106419324016e-09]"
222,1,1,"[6.763163128198357e-06, 0.9999909400939941, 6.378142813900922e-08, 2.251754267490469e-06]"
223,0,0,"[0.9999966621398926, 1.705014085473522e-08, 3.2856139569048537e-06, 8.214343649726175e-10]"
224,2,2,"[4.166884171041829e-09, 4.2492149532336043e-07, 0.9999995231628418, 5.97560612103365e-10]"
225,0,0,"[0.9999997615814209, 2.1907804637066874e-07, 6.80309641953869e-10, 8.93948737257233e-09]"
226,3,3,"[2.0283101864748687e-09, 0.0001134882986661978, 8.513419302857983e-09, 0.9998865127563477]"
227,3,3,"[1.112487435506182e-08, 8.798306225799024e-06, 2.807389876124944e-09, 0.9999911785125732]"
228,0,0,"[0.9999978542327881, 3.6532931346755504e-08, 1.2645429592339497e-07, 2.0318520910223015e-06]"
229,2,2,"[2.652615904708e-10, 2.178151845555476e-07, 0.9999997615814209, 2.685642996880233e-08]"
230,1,1,"[8.026403520489112e-06, 0.9999328851699829, 5.701217014575377e-05, 1.9670162600959884e-06]"
231,3,3,"[2.681209743116142e-08, 4.580257609632099e-06, 3.5858895852669548e-09, 0.9999954700469971]"
232,2,2,"[4.9556634621694684e-05, 3.280271357652964e-06, 0.9999465942382812, 5.11153871229908e-07]"
233,3,3,"[2.719126257488824e-09, 4.90028196509229e-06, 3.1592844607075676e-07, 0.9999947547912598]"
234,1,1,"[5.315347948453564e-07, 0.9999992847442627, 7.920609057521233e-09, 8.519420191532845e-08]"
235,2,2,"[2.438992896536263e-10, 4.66632773168385e-05, 0.9999486207962036, 4.694870767707471e-06]"
236,3,3,"[2.8217703729183086e-08, 3.630774517660029e-05, 5.8839692229639695e-08, 0.9999635219573975]"
237,3,3,"[2.283621824972215e-07, 9.856241831585066e-07, 1.2883661781870615e-07, 0.9999986886978149]"
238,2,2,"[6.538118491050682e-09, 2.435592023175559e-06, 0.9999951124191284, 2.4285757262987318e-06]"
239,2,2,"[3.35249694671802e-08, 1.1097420610894915e-05, 0.9999889135360718, 9.113370613711425e-10]"
240,3,3,"[8.783599403372477e-10, 3.229148205718957e-05, 3.388891514077841e-07, 0.9999673366546631]"
241,2,2,"[3.084785760165687e-08, 5.0525155529612675e-05, 0.9999489784240723, 5.117960881761974e-07]"
242,2,2,"[2.4697524736438936e-07, 2.133146881533321e-05, 0.9999638795852661, 1.45503499879851e-05]"
243,1,1,"[7.255939999595284e-05, 0.9998922348022461, 3.516722790664062e-05, 1.7302239641026063e-08]"
244,0,0,"[0.9999966621398926, 1.5728447806395707e-06, 8.438886425210512e-07, 9.473258728576184e-07]"
245,1,1,"[1.1459624147391878e-06, 0.9999659061431885, 5.281597168504959e-06, 2.7697749828803353e-05]"
246,3,3,"[3.055845354538178e-08, 1.3311213251654408e-06, 6.969392618572101e-09, 0.9999986886978149]"
247,0,0,"[0.9999707937240601, 6.292119678619201e-07, 3.6245715762106556e-08, 2.8602466045413166e-05]"
248,0,0,"[0.9999996423721313, 3.721872587902908e-09, 3.7428199561873043e-07, 5.638428834942033e-09]"
249,3,3,"[7.865555984309935e-10, 1.3377893992583267e-06, 3.4049352848342096e-07, 0.9999983310699463]"
